05/28/2012 23:04:39,0.1851,87335.6237,119.8292,247.6925,300.0000,1435.4839,93.5484,200.3871,0
05/28/2012 23:05:12,0.1886,89127.8556,118.9375,246.0874,300.0000,1425.6129,92.5613,198.6103,0
05/28/2012 23:05:44,0.1977,93683.4404,116.7657,242.1782,300.0000,1418.5161,91.8516,197.3329,0
05/28/2012 23:06:17,0.2015,95604.4079,115.8880,240.5984,300.0000,1411.1290,91.1129,196.0032,0
05/28/2012 23:06:50,0.2035,96631.9383,115.4273,239.7691,300.0000,1404.2581,90.4258,194.7664,0
05/28/2012 23:07:23,0.2095,99640.7363,114.1117,237.4010,300.0000,1395.9032,89.5903,193.2626,0
05/28/2012 23:07:56,0.2135,101674.9237,113.2492,235.8486,300.0000,1392.9354,89.2935,192.7284,0
05/28/2012 23:08:29,0.2190,104505.2899,112.0834,233.7501,300.0000,1323.2258,82.3226,180.1806,0
05/28/2012 23:09:02,0.2224,106205.1008,111.4015,232.5226,300.0000,1340.9032,84.0903,183.3626,0
05/28/2012 23:09:35,0.2291,109648.9494,110.0596,230.1072,300.0000,1355.2903,85.5290,185.9523,0
05/28/2012 23:10:08,0.2322,111243.4959,109.4554,229.0198,300.0000,1355.9032,85.5903,186.0626,0
05/28/2012 23:10:40,0.2381,114325.4172,108.3169,226.9704,300.0000,1354.8710,85.4871,185.8768,0
05/28/2012 23:11:13,0.2440,117369.1089,107.2284,225.0110,300.0000,1347.2903,84.7290,184.5123,0
05/28/2012 23:11:47,0.2435,117101.0695,107.3228,225.1811,300.0000,1350.9032,85.0903,185.1626,0
05/28/2012 23:12:21,0.2531,122108.3263,105.5997,222.0794,300.0000,1337.9678,83.7968,182.8342,0
05/28/2012 23:12:54,0.2567,123981.5349,104.9768,220.9583,300.0000,1329.0968,82.9097,181.2374,0
05/28/2012 23:13:27,0.2629,127232.1022,103.9226,219.0606,300.0000,1323.8064,82.3806,180.2852,0
05/29/2012 00:04:47,0.6450,357140.8586,66.0322,150.8580,300.0000,1057.0968,55.7097,132.2774,0
